,Unnamed: 0,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY,United States
25,MT,0.9741205404242096,0.9822120645720308,0.9282085288686506,0.9837869399113732,0.9397050089259764,0.9750169191291234,0.9053187361691392,0.9635408988729016,0.9192984609627876,0.9297766456693478,0.9660400129225448,0.9828631536678314,0.9408093967573524,0.941617814091892,0.9827456183287612,0.9825610661670606,0.9742573375715591,0.9906094869872528,0.960299947788656,0.9654510393852987,0.9464064756633012,0.8232534175846082,0.958769261056035,0.9827958651871408,0.964680370705643,1.0,0.9739154113702644,0.8309793801951644,0.9288043721642644,0.9495618921968932,0.980751174794834,0.960935953611884,0.9696608436583924,0.9618152032208942,0.9065585008426684,0.9717552502313748,0.9902683756471086,0.974478171744258,0.921555960801194,0.9754488276903904,0.9921333872586584,0.9814259597836118,0.9679135535767024,0.9891099133726976,0.9753190715954048,0.9783562197310935,0.9880606439213448,0.9944384912019544,0.966599927659736,0.9925720702422208,0.9716221398959594
26,NE,0.9865082296196064,0.9533988921023772,0.9141482897196976,0.991408260449762,0.9302020543832692,0.9883246285720912,0.9135864738277224,0.9539088103692858,0.9047687348730276,0.968432755465616,0.9315442046564076,0.9687803516431251,0.9626368459762028,0.9880223061325828,0.9958118225360822,0.9963984852284136,0.9962224124836172,0.9727642957060098,0.9570066248974852,0.9425861160732856,0.9602889421439148,0.9129678404183104,0.9740104843003908,0.9883736534036368,0.9864494985281309,0.9739154113702644,1.0,0.8435776517073439,0.9380246428100424,0.9407902542023012,0.9737141681900384,0.956435020100752,0.9880011966205108,0.9297221073294066,0.968275150007764,0.9637076657227888,0.9741556573030185,0.9691968048257282,0.92335627648902,0.9875334678457021,0.9875063449068656,0.9930736709524096,0.9618152507805277,0.9807019684372434,0.9615209597244596,0.9583251756542399,0.9751394671575992,0.9854461650579962,0.9848216772672986,0.950928133653341,0.972184088388961
27,NV,0.872598282169429,0.8013925380504737,0.9646190931291092,0.8616224977917865,0.9430902868769692,0.838750513819571,0.8762399637839731,0.8925767461661885,0.9723007092035008,0.9182955025046426,0.8395475494251239,0.8990159987498474,0.9208005048534016,0.8536801603835213,0.8360228095965284,0.8483866351199943,0.8496384989578123,0.8220906302333498,0.8729777829002778,0.9101876929500932,0.878899132519764,0.8821490780257567,0.9150044970091862,0.8610265253988643,0.8959551211714175,0.8309793801951644,0.8435776517073439,1.0,0.8943305005828581,0.8951278950661039,0.8691869153514354,0.8659905921712193,0.8628470625319647,0.7158992067185674,0.8752331088204567,0.7986741889357691,0.8813188041979132,0.8585352505562924,0.9185892415866374,0.875459428629386,0.8093489827258579,0.8567732536340534,0.7905163255677767,0.8487393321104134,0.845819481589853,0.8900088637071503,0.8870984418670425,0.8296933609038393,0.8865609458069598,0.7967927679864684,0.9174352046546028
28,NH,0.9596180056889656,0.913120980366112,0.9409350291912654,0.9586756854617337,0.9676076180741406,0.9325720155654162,0.9874126624002034,0.9787885798286968,0.9496449191618264,0.9646538705929756,0.919804018515102,0.9341014796395319,0.9651431254667836,0.9332224233547726,0.9349519099959834,0.9532838204410152,0.9521126014453434,0.92572580536235,0.9897471924459224,0.9734378656078984,0.995506783833424,0.8818243109352245,0.9743351046401136,0.9576466699767696,0.9752352961015393,0.9288043721642644,0.9380246428100424,0.8943305005828581,1.0,0.9904488826627886,0.9504237871945674,0.9871236742586164,0.9601654467741104,0.8613010994164501,0.9272459762800614,0.9052116401445895,0.9310748922104944,0.9698210785437028,0.9907880199699249,0.9657637976919736,0.9317750932524352,0.9561475761696066,0.9109754835743789,0.9156296230482068,0.9704352745601278,0.97431051300626,0.9472207377762552,0.93425064484035,0.9560250507587642,0.9016305575692104,0.980666355487974
29,NJ,0.971680412536858,0.9288496303939086,0.9480862979499391,0.968597466312518,0.9686526799492908,0.9270071578415624,0.9893158419479428,0.9954389306606026,0.955854992690736,0.9561712308617965,0.9474394381994644,0.955213796282714,0.9733208055821758,0.9350491564572012,0.94373409261946,0.9561810274483554,0.9587822820218668,0.9391392492665036,0.9950163966367708,0.9920082315822812,0.9867290396840974,0.859255254218542,0.9707176237061924,0.9684057388004746,0.975969258522018,0.9495618921968932,0.9407902542023012,0.8951278950661039,0.9904488826627886,1.0,0.971995443468102,0.9945286355134108,0.9681334466804954,0.8716698796426293,0.9240812579672688,0.9117446950494746,0.9490906069181024,0.9863140271240612,0.9934549572348196,0.9742116278049016,0.942375027915766,0.9628778385615564,0.9088395421301589,0.9321152367714849,0.9863503757922409,0.9890941837523384,0.9643633608794704,0.9514299103493824,0.9649993198843062,0.9251468975759876,0.9855188732248776
30,NM,0.9931007909837534,0.9627553816079756,0.9430212984816816,0.9929373715579414,0.9396146493126201,0.9533167890133908,0.9474029403892744,0.9829603061606971,0.9339609331227612,0.9577308293779098,0.9530500392198036,0.9861657664128464,0.9702797994574138,0.9613583667914566,0.9748085580900191,0.9812034218516632,0.9815408521357754,0.9767251001004446,0.9720496040589984,0.9761318849486172,0.9585161286121175,0.8593374344746492,0.9647513443216678,0.9935448250933596,0.9820070542645504,0.980751174794834,0.9737141681900384,0.8691869153514354,0.9504237871945674,0.971995443468102,1.0,0.9750428021041944,0.9874626744229292,0.9078447598257099,0.9404815763543092,0.9575389968007716,0.9778788347986852,0.9854273620603372,0.9485235498218162,0.9902627112598729,0.9724950619643864,0.9859880417759026,0.9431325455703176,0.9797420724075128,0.9795835101181904,0.9798342773510142,0.9836757488421588,0.9817109512046382,0.979327439384294,0.9622406560934378,0.9784247856850372
31,NY,0.9778401057874592,0.9441441229805202,0.9329089001330542,0.978121239141728,0.9628258232888244,0.9443823807707216,0.9839963536522172,0.9939676704798384,0.9378877135397656,0.9573033087287052,0.9611850867014538,0.9564642244903196,0.9660242503654652,0.9473551039047028,0.9569247278534648,0.9681401124276148,0.9716387150218594,0.9508917336675828,0.9988512296881328,0.98605043464277,0.9914771524296836,0.857645569052402,0.9676291733627176,0.9762181530704408,0.978897212980562,0.960935953611884,0.956435020100752,0.8659905921712193,0.9871236742586164,0.9945286355134108,0.9750428021041944,1.0,0.9782468399072444,0.9051094254471851,0.9288927497261352,0.9276499086730814,0.9539097201778332,0.9942271877301154,0.983716881470183,0.9816836751949406,0.9624011333203548,0.9764496324978286,0.9339153088903408,0.9433332982385174,0.9948863716470884,0.9903480133683906,0.9698341152238276,0.9646041256205216,0.9658477143869096,0.9361866056061446,0.9863798517048772
32,NC,0.998317065020715,0.9419356969653468,0.9290461607422336,0.9932486354608352,0.9390501922683588,0.968364513657914,0.9529847320049136,0.9795678669571596,0.9209313163007228,0.9809701287721238,0.9433000058310352,0.9771334863186588,0.9798354602873552,0.987148066810787,0.9845701697200248,0.9894364007491708,0.9956727472945898,0.961838908654698,0.9770187226428871,0.9631420222761548,0.9735955909022914,0.9086648803698668,0.9733240567198621,0.9946122607569658,0.993127395917884,0.9696608436583924,0.9880011966205108,0.8628470625319647,0.9601654467741104,0.9681334466804954,0.9874626744229292,0.9782468399072444,1.0,0.9052734228705832,0.9716680272968248,0.9434716413432004,0.9732578339799218,0.9864421213901688,0.9517816540172274,0.9984306257490712,0.9772946783874842,0.996425161873028,0.9440077478555412,0.9766141782280195,0.9777221634818531,0.971135210675385,0.9820960100627724,0.9791891352969376,0.9879369640847112,0.9395521221999664,0.981474759966654
33,ND,0.9022270356263576,0.9641399886754182,0.8462029179318385,0.928999842530838,0.8830472362860646,0.950659029475635,0.8235828983240221,0.8873165033622653,0.8327148850647338,0.8499394119671421,0.9417676882646436,0.9124241200753149,0.8377966312533219,0.8759003353689706,0.9342710135795362,0.9352928725393296,0.9193118797182086,0.9580983210908376,0.9032522294855968,0.8922340706351714,0.8931285231817662,0.7292611547546202,0.8843091589861992,0.9205015378527904,0.8925591395893591,0.9618152032208942,0.9297221073294066,0.7158992067185674,0.8613010994164501,0.8716698796426293,0.9078447598257099,0.9051094254471851,0.9052734228705832,1.0,0.8189341819387139,0.9516626428708748,0.9337060006194048,0.9182044694515812,0.8373811781803907,0.9095772030322452,0.9692279948969772,0.9343005346281928,0.9742753846361984,0.9411400642615708,0.9274184295795264,0.9232798165835234,0.9293507173438624,0.9556743283580876,0.8829891254602678,0.9650090307642948,0.9098928203773782
34,OH,0.9690455079209868,0.8626335681375531,0.894521556886873,0.9560874872780201,0.9051672356588284,0.9363788959639008,0.9183101559155796,0.9352333742772988,0.8909290510466849,0.9798288304767436,0.8735376139132798,0.9346701768991591,0.978067134580442,0.992799256709604,0.959602559380533,0.9576393671471553,0.9738894557672978,0.8968117120480358,0.9314913032951424,0.9130545324413496,0.9417328931644134,0.9750610327063116,0.959397392750862,0.9554340921193551,0.9760182356189802,0.9065585008426684,0.968275150007764,0.8752331088204567,0.9272459762800614,0.9240812579672688,0.9404815763543092,0.9288927497261352,0.9716680272968248,0.8189341819387139,1.0,0.8810965789196942,0.9288906750197088,0.9396822857891848,0.9251280099604761,0.9662075168299336,0.9260777780573282,0.9605541805401456,0.8764465298280888,0.929878655065138,0.9211101701180902,0.9167254423996908,0.9367847656019068,0.9314843849460248,0.9772475800700282,0.8601325729957882,0.9477441908302948
35,OK,0.9471807819179072,0.9884481967686232,0.901706624528996,0.9692925766457796,0.9087472297520964,0.9690759402472402,0.8715615421039055,0.9215620979334912,0.8868669827854114,0.9106339756002616,0.9219201820727688,0.9475011550322576,0.8998270262037126,0.9180011113900512,0.959338756178437,0.9724040581567563,0.9511437228623932,0.993301921808756,0.9259727717568164,0.9237865218551982,0.9234638627672538,0.8001440389821018,0.9384592869053244,0.9637985186992668,0.9439093716008752,0.9717552502313748,0.9637076657227888,0.7986741889357691,0.9052116401445895,0.9117446950494746,0.9575389968007716,0.9276499086730814,0.9434716413432004,0.9516626428708748,0.8810965789196942,1.0,0.9528330355234408,0.9377200392505904,0.8795217315781884,0.9518702601367786,0.9705106276941649,0.9590725920477788,0.9868019589850604,0.964155965229164,0.9391882754918388,0.943891527559442,0.9509838565037428,0.9683310904877508,0.9331248193094622,0.97716187381356,0.9433215890291384
36,OR,0.9777408748717504,0.9598120588981016,0.9551106284306023,0.9793889806440196,0.9559997654243944,0.9756425254407348,0.9050140514484444,0.9649013142819056,0.9465888769319104,0.952781284119178,0.9591148551449878,0.994930105217871,0.9604683148419484,0.9526390553335856,0.9815351479259756,0.9795276290359348,0.9747822242973928,0.9759635039969672,0.9556713238099326,0.9681334707536072,0.9453196445628425,0.8664529836003666,0.9711556557258888,0.9811750637422736,0.9729116346554916,0.9902683756471086,0.9741556573030185,0.8813188041979132,0.9310748922104944,0.9490906069181024,0.9778788347986852,0.9539097201778332,0.9732578339799218,0.9337060006194048,0.9288906750197088,0.9528330355234408,1.0,0.9683479371211172,0.93053503967979,0.97918474125782,0.9806386148589152,0.9818035379936296,0.951085391966346,0.9928928358623618,0.9638319757576748,0.9754739087231952,0.9963274866563128,0.9852480944236924,0.9768166100514326,0.9745778433522386,0.9799716063095923
37,PA,0.9872179411159048,0.9510130172313941,0.9288173363272288,0.9865759840788566,0.9563871987107088,0.9514101062936164,0.969913771415872,0.9944178235361996,0.9299221937454862,0.9559969225560132,0.9739118986853104,0.9704747591718612,0.9702603072309294,0.9615131142737406,0.9720376037825698,0.9767926499561224,0.9829429684481028,0.9613730397814626,0.9931131453207549,0.9854786556876324,0.9791298713207658,0.8610369431553352,0.9656149301148808,0.9842978799022679,0.98152931210105,0.974478171744258,0.9691968048257282,0.8585352505562924,0.9698210785437028,0.9863140271240612,0.9854273620603372,0.9942271877301154,0.9864421213901688,0.9182044694515812,0.9396822857891848,0.9377200392505904,0.9683479371211172,1.0,0.9714442812469622,0.9885217178973654,0.9745452068197116,0.9855169388694256,0.939522146087892,0.9605465898667837,0.9978035105059159,0.9907268945593158,0.9816444883166244,0.9798082913161432,0.9748254485730664,0.9506322123919176,0.9860890531471485
38,RI,0.9544016654251586,0.8953704168485462,0.9462648143554659,0.9486875303381396,0.9743513737683006,0.9102239017544826,0.9882530922946884,0.9855620916447428,0.9612587001272096,0.9560661214213264,0.9314959160665196,0.9367564489897622,0.9724877151084098,0.926272016390516,0.9244531953178008,0.9369627554162688,0.94293745716455,0.9080727673668391,0.9870096048500736,0.9836038565109536,0.9834164218415228,0.8784387964130551,0.967837747802482,0.946720301310936,0.9676001589010268,0.921555960801194,0.92335627648902,0.9185892415866374,0.9907880199699249,0.9934549572348196,0.9485235498218162,0.983716881470183,0.9517816540172274,0.8373811781803907,0.9251280099604761,0.8795217315781884,0.93053503967979,0.9714442812469622,1.0,0.9583456367982851,0.9167780638866554,0.944553215024838,0.8808725609848022,0.9054772714602564,0.9699248297862674,0.9767300576721236,0.9481839128445486,0.9267652215431472,0.9549667013885194,0.8906290014009656,0.9798402038571172
39,SC,0.9983055173523736,0.9512168644938326,0.941651051923415,0.9949644361777882,0.9511885746492243,0.9721614291828148,0.9553826945369872,0.9844382331457924,0.9350532010027092,0.9817193076114168,0.9490916115888424,0.9825142318786082,0.982208117656268,0.9819894215390688,0.9853304344249141,0.9915786699892676,0.994364349200494,0.9696753538203368,0.981175220262309,0.972206477426798,0.9771475629075368,0.9036302746513228,0.9804460291081448,0.9963078793002108,0.9949757509054172,0.9754488276903904,0.9875334678457021,0.875459428629386,0.9657637976919736,0.9742116278049016,0.9902627112598729,0.9816836751949406,0.9984306257490712,0.9095772030322452,0.9662075168299336,0.9518702601367786,0.97918474125782,0.9885217178973654,0.9583456367982851,1.0,0.9788587230116846,0.9962018197623622,0.9499652866632148,0.979195047513551,0.9814227038040598,0.9790267379459524,0.9877765865964668,0.9822254421159848,0.9895449589367514,0.9494153069595668,0.9880320672989871
40,SD,0.9763815150447526,0.9749573456487284,0.9067421835861652,0.9869371974874568,0.9305039817627552,0.9868298541581068,0.9056619323115144,0.956217256618984,0.8978238843775092,0.9390828523331448,0.958107108800254,0.9696251391476624,0.9392265866387659,0.9603287752867192,0.9911139298111421,0.9902166962385828,0.9857656205001006,0.9846378360797996,0.9616237666091074,0.9503351647554444,0.9558566754695286,0.8503965823002273,0.9593544816317636,0.9840807999612752,0.9703596363084166,0.9921333872586584,0.9875063449068656,0.8093489827258579,0.9317750932524352,0.942375027915766,0.9724950619643864,0.9624011333203548,0.9772946783874842,0.9692279948969772,0.9260777780573282,0.9705106276941649,0.9806386148589152,0.9745452068197116,0.9167780638866554,0.9788587230116846,1.0,0.9889982163271348,0.9758584939673872,0.9846428061946776,0.9743244944911179,0.9695545085460848,0.9803152498965644,0.9945897949634968,0.9690675959292456,0.97835409252481,0.9689401398795072
41,TN,0.9945512538891872,0.9582003132093148,0.9322755830399524,0.9955947104464292,0.9455149111103446,0.9820267901521558,0.9407443110321844,0.9745796193098936,0.9228678612491354,0.9742877013257909,0.953317435078686,0.9804365779056596,0.9691934780097976,0.9826345895442964,0.990239828063267,0.994827613792232,0.9961530598573056,0.9750083637662086,0.9757494491358624,0.9631793535909904,0.9728904051340816,0.8964734210890524,0.9739996585701606,0.9949048405198296,0.9902582525085616,0.9814259597836118,0.9930736709524096,0.8567732536340534,0.9561475761696066,0.9628778385615564,0.9859880417759026,0.9764496324978286,0.996425161873028,0.9343005346281928,0.9605541805401456,0.9590725920477788,0.9818035379936296,0.9855169388694256,0.944553215024838,0.9962018197623622,0.9889982163271348,1.0,0.9636079399167972,0.9858722960180272,0.9794667234049776,0.9755124498701446,0.9869221853365974,0.9882027257378274,0.9840048218439464,0.9566939491027692,0.9837959236027652
42,TX,0.9408407585008276,0.9805142093258574,0.8969607633384268,0.9624000775033229,0.9179531154666624,0.9778945854049362,0.8735702804015439,0.9188369220922472,0.8829694256091933,0.9157101882294136,0.9374848322048646,0.9417878418901682,0.8887520019670155,0.9174505637988626,0.9540378512988718,0.9684533462171488,0.9496434664276824,0.9818847256388306,0.9317226808860241,0.9182588523973808,0.9335911427108832,0.8019394119061886,0.9317683538536776,0.9559000723042664,0.9400303797182784,0.9679135535767024,0.9618152507805277,0.7905163255677767,0.9109754835743789,0.9088395421301589,0.9431325455703176,0.9339153088903408,0.9440077478555412,0.9742753846361984,0.8764465298280888,0.9868019589850604,0.951085391966346,0.939522146087892,0.8808725609848022,0.9499652866632148,0.9758584939673872,0.9636079399167972,1.0,0.9613177956462936,0.9420394891118916,0.9434709390204348,0.952730114169078,0.9638403822706192,0.9210599871109928,0.9660345549744016,0.9462532789391086
43,UT,0.9794830965878792,0.9639437800386844,0.9364477801453416,0.9829899854458252,0.9286089397609896,0.9785764034465536,0.8907690795412424,0.9503569685952394,0.9187163645750608,0.949784934133616,0.9439804896790132,0.990016347332775,0.9476785664501732,0.95812929771024,0.9836451602567491,0.9835391237869936,0.9776984038804682,0.9812559393550796,0.9426464061065096,0.9477901528872258,0.934549566919383,0.8619855392633967,0.958771277644774,0.9850656969806564,0.9689927171792488,0.9891099133726976,0.9807019684372434,0.8487393321104134,0.9156296230482068,0.9321152367714849,0.9797420724075128,0.9433332982385174,0.9766141782280195,0.9411400642615708,0.929878655065138,0.964155965229164,0.9928928358623618,0.9605465898667837,0.9054772714602564,0.979195047513551,0.9846428061946776,0.9858722960180272,0.9613177956462936,1.0,0.9544719760073046,0.9602288501152336,0.987648512499832,0.9863471103322008,0.9709671758240128,0.974128943259999,0.9664762653686192
44,VT,0.9785914056816896,0.9564848337278056,0.92461531840553,0.981747476645029,0.9568150448297176,0.9488336243053368,0.967853856936232,0.9919937563605056,0.9271728814432716,0.9429396481315688,0.9756658868328733,0.9630288880888438,0.9586901165371006,0.947159983381156,0.9665607905134376,0.9723093710294132,0.9754154602420584,0.9631402938601116,0.9941929832653016,0.9861226327208892,0.9791594177783224,0.8386326019572184,0.9609670614229952,0.9790339124293326,0.9736949539263297,0.9753190715954048,0.9615209597244596,0.845819481589853,0.9704352745601278,0.9863503757922409,0.9795835101181904,0.9948863716470884,0.9777221634818531,0.9274184295795264,0.9211101701180902,0.9391882754918388,0.9638319757576748,0.9978035105059159,0.9699248297862674,0.9814227038040598,0.9743244944911179,0.9794667234049776,0.9420394891118916,0.9544719760073046,1.0,0.9929171932844022,0.9768245159118784,0.9784713329923038,0.9657850893963889,0.9563352406321334,0.9831249899502787
45,VA,0.9752767093151974,0.9622258846070212,0.9585683128645028,0.979943987017444,0.9796988941463006,0.9540174292202308,0.9623817502556024,0.9924767696174586,0.96173286196694,0.949727302456616,0.9755321939898656,0.9749192786106441,0.9644135477875706,0.9387171118770464,0.9635365614594086,0.9707853852692752,0.968466457817376,0.9679263421282353,0.9911463446303196,0.9965902247562364,0.9791101281801536,0.846262909355019,0.9741444025902792,0.9775447279835288,0.9759354007463954,0.9783562197310935,0.9583251756542399,0.8900088637071503,0.97431051300626,0.9890941837523384,0.9798342773510142,0.9903480133683906,0.971135210675385,0.9232798165835234,0.9167254423996908,0.943891527559442,0.9754739087231952,0.9907268945593158,0.9767300576721236,0.9790267379459524,0.9695545085460848,0.9755124498701446,0.9434709390204348,0.9602288501152336,0.9929171932844022,1.0,0.9841651910455712,0.9761188650852076,0.9682899400945464,0.9624916971567706,0.992906231973005
46,WA,0.9850595564568366,0.9588052539904548,0.9568811712773112,0.9840406504951558,0.9650637506146652,0.9723313031974636,0.9290650588825996,0.9792994441412172,0.9510938037003396,0.9625947767247774,0.9705794182956852,0.9949890390483171,0.9695286816690514,0.958916496518822,0.9803415268290688,0.9814287759812116,0.9798889205994528,0.9740579129773608,0.9707658194658118,0.9786095854540549,0.959213293425299,0.8712641248553143,0.9744220262628231,0.985462827117354,0.9801250719768234,0.9880606439213448,0.9751394671575992,0.8870984418670425,0.9472207377762552,0.9643633608794704,0.9836757488421588,0.9698341152238276,0.9820960100627724,0.9293507173438624,0.9367847656019068,0.9509838565037428,0.9963274866563128,0.9816444883166244,0.9481839128445486,0.9877765865964668,0.9803152498965644,0.9869221853365974,0.952730114169078,0.987648512499832,0.9768245159118784,0.9841651910455712,1.0,0.9850301919714844,0.9794348949238272,0.9690168109398902,0.9882814435873196
47,WV,0.9820967744509229,0.9723755043265154,0.9195135285653584,0.9903947143478732,0.9365620150476484,0.97798736333122,0.914854542726224,0.9655574131977452,0.9106000464590884,0.9406938017534392,0.9607871654492304,0.9779007853495688,0.9515654219895626,0.9624355339538744,0.9920635075474418,0.9898909104996793,0.9865310634314508,0.9860506136608392,0.9649208703825536,0.9621167047803649,0.9538099554209905,0.8541353339822454,0.9639517969220688,0.9880622994987396,0.974391415526542,0.9944384912019544,0.9854461650579962,0.8296933609038393,0.93425064484035,0.9514299103493824,0.9817109512046382,0.9646041256205216,0.9791891352969376,0.9556743283580876,0.9314843849460248,0.9683310904877508,0.9852480944236924,0.9798082913161432,0.9267652215431472,0.9822254421159848,0.9945897949634968,0.9882027257378274,0.9638403822706192,0.9863471103322008,0.9784713329923038,0.9761188650852076,0.9850301919714844,1.0,0.976364424885725,0.9813128410541668,0.9735120007634168
48,WI,0.9911614879901691,0.9308306887032408,0.9357169329618644,0.9862440165668912,0.945138630643617,0.9672284192702544,0.9391915851615176,0.974029218740754,0.9342461378212168,0.9774608535351266,0.9259677427845782,0.9763813901178612,0.9915067328429596,0.9843252484538176,0.988384592073844,0.986304550715962,0.9910311821349944,0.9550281911845968,0.9682566593295716,0.9647279954557524,0.9675520414495458,0.9276047182759816,0.9880262526435593,0.987715161512728,0.9938355351563072,0.966599927659736,0.9848216772672986,0.8865609458069598,0.9560250507587642,0.9649993198843062,0.979327439384294,0.9658477143869096,0.9879369640847112,0.8829891254602678,0.9772475800700282,0.9331248193094622,0.9768166100514326,0.9748254485730664,0.9549667013885194,0.9895449589367514,0.9690675959292456,0.9840048218439464,0.9210599871109928,0.9709671758240128,0.9657850893963889,0.9682899400945464,0.9794348949238272,0.976364424885725,1.0,0.9380969123627396,0.9812427718193022
49,WY,0.9466954099571075,0.987373115039862,0.9093809099454274,0.9640903914245348,0.9195370396105864,0.9595492072953395,0.8719449586653331,0.9384166816144708,0.8989316888908245,0.8911591115534891,0.9510798312401844,0.9636295059635981,0.9049931201290398,0.9032994840129832,0.962935154575598,0.9644792407567779,0.9471079888888992,0.9913328918683874,0.9359275785020148,0.9473545699822016,0.9187431361176464,0.767608113423471,0.9359650410592456,0.9625746410729148,0.9361636670283836,0.9925720702422208,0.950928133653341,0.7967927679864684,0.9016305575692104,0.9251468975759876,0.9622406560934378,0.9361866056061446,0.9395521221999664,0.9650090307642948,0.8601325729957882,0.97716187381356,0.9745778433522386,0.9506322123919176,0.8906290014009656,0.9494153069595668,0.97835409252481,0.9566939491027692,0.9660345549744016,0.974128943259999,0.9563352406321334,0.9624916971567706,0.9690168109398902,0.9813128410541668,0.9380969123627396,1.0,0.9484744764069049
50,United States,0.9834040971551912,0.9502942141423524,0.9695799060465348,0.9843001231276794,0.9866927900015376,0.9686027168892102,0.9624412088792488,0.9892519458464978,0.9711531505048112,0.977766712944212,0.9620192950629756,0.9806478252447944,0.980841531053422,0.9609321763470664,0.9719986352613812,0.9800745185012836,0.9788294073179191,0.9634479572671036,0.9886606368464396,0.9897678068086356,0.9862647868617258,0.8970218865538715,0.9899012600444124,0.982575808307918,0.9902909430270664,0.9716221398959594,0.972184088388961,0.9174352046546028,0.980666355487974,0.9855188732248776,0.9784247856850372,0.9863798517048772,0.981474759966654,0.9098928203773782,0.9477441908302948,0.9433215890291384,0.9799716063095923,0.9860890531471485,0.9798402038571172,0.9880320672989871,0.9689401398795072,0.9837959236027652,0.9462532789391086,0.9664762653686192,0.9831249899502787,0.992906231973005,0.9882814435873196,0.9735120007634168,0.9812427718193022,0.9484744764069049,1.0
